id,phc_id,medicine_id,quantity,reserved_quantity,batch_number,expiry_date
1427,72,7,641,0,BATCH-2026-07-072,2027-09-26
1428,72,8,463,0,BATCH-2026-08-072,2027-03-22
1429,72,9,323,0,BATCH-2026-09-072,2028-06-30
1430,72,10,113,0,BATCH-2026-10-072,2027-07-25
1431,72,11,53,0,BATCH-2026-11-072,2028-06-30
1432,72,12,363,0,BATCH-2026-12-072,2028-06-22
1433,72,13,312,0,BATCH-2026-13-072,2027-06-26
1434,72,14,197,0,BATCH-2026-14-072,2027-12-06
1435,72,15,189,0,BATCH-2026-15-072,2027-03-29
1436,72,16,20,0,BATCH-2026-16-072,2027-08-09
1437,72,17,47,0,BATCH-2026-17-072,2028-05-17
1438,72,18,58,0,BATCH-2026-18-072,2027-08-31
1439,72,19,20,0,BATCH-2026-19-072,2027-11-23
1440,72,20,53,0,BATCH-2026-20-072,2027-11-11
1441,73,1,163,0,BATCH-2026-01-073,2027-12-03
1442,73,2,62,0,BATCH-2026-02-073,2028-04-12
1443,73,3,210,0,BATCH-2026-03-073,2027-05-20
1444,73,4,132,0,BATCH-2026-04-073,2028-05-17
1445,73,5,897,0,BATCH-2026-05-073,2027-07-18
1446,73,6,230,0,BATCH-2026-06-073,2028-07-29
1447,73,7,726,0,BATCH-2026-07-073,2027-07-15
1448,73,8,616,0,BATCH-2026-08-073,2027-08-27
1449,73,9,307,0,BATCH-2026-09-073,2028-02-26
1450,73,10,130,0,BATCH-2026-10-073,2028-03-15
1451,73,11,35,0,BATCH-2026-11-073,2028-01-31
1452,73,12,507,0,BATCH-2026-12-073,2028-01-11
1453,73,13,274,0,BATCH-2026-13-073,2027-08-03
1454,73,14,196,0,BATCH-2026-14-073,2028-04-25
1455,73,15,174,0,BATCH-2026-15-073,2027-07-29
1456,73,16,21,0,BATCH-2026-16-073,2028-08-14
1457,73,17,20,0,BATCH-2026-17-073,2027-06-21
1458,73,18,84,0,BATCH-2026-18-073,2028-05-13
1459,73,19,22,0,BATCH-2026-19-073,2028-02-02
1460,73,20,57,0,BATCH-2026-20-073,2027-06-28
1461,74,1,161,0,BATCH-2026-01-074,2028-01-02
1462,74,2,66,0,BATCH-2026-02-074,2027-03-24
1463,74,3,212,0,BATCH-2026-03-074,2027-09-01
1464,74,4,70,0,BATCH-2026-04-074,2028-05-10
1465,74,5,879,0,BATCH-2026-05-074,2027-10-20
1466,74,6,126,0,BATCH-2026-06-074,2028-05-27
1467,74,7,535,0,BATCH-2026-07-074,2028-05-16
1468,74,8,303,0,BATCH-2026-08-074,2028-03-24
1469,74,9,235,0,BATCH-2026-09-074,2027-05-25
1470,74,10,65,0,BATCH-2026-10-074,2028-05-28
1471,74,11,32,0,BATCH-2026-11-074,2027-10-13
1472,74,12,449,0,BATCH-2026-12-074,2027-11-04
1473,74,13,340,0,BATCH-2026-13-074,2028-02-12
1474,74,14,169,0,BATCH-2026-14-074,2027-05-03
1475,74,15,134,0,BATCH-2026-15-074,2028-04-04
1476,74,16,27,0,BATCH-2026-16-074,2027-07-04
1477,74,17,19,0,BATCH-2026-17-074,2027-08-22
1478,74,18,55,0,BATCH-2026-18-074,2027-11-14
1479,74,19,18,0,BATCH-2026-19-074,2027-11-17
1480,74,20,54,0,BATCH-2026-20-074,2028-03-13
1481,75,1,145,0,BATCH-2026-01-075,2027-09-08
1482,75,2,56,0,BATCH-2026-02-075,2027-08-21
1483,75,3,162,0,BATCH-2026-03-075,2028-03-20
1484,75,4,81,0,BATCH-2026-04-075,2028-06-25
1485,75,5,783,0,BATCH-2026-05-075,2027-06-30
1486,75,6,131,0,BATCH-2026-06-075,2027-05-13
1487,75,7,619,0,BATCH-2026-07-075,2027-11-24
1488,75,8,492,0,BATCH-2026-08-075,2027-09-08
1489,75,9,312,0,BATCH-2026-09-075,2027-12-29
1490,75,10,94,0,BATCH-2026-10-075,2028-06-28
1491,75,11,38,0,BATCH-2026-11-075,2028-04-24
1492,75,12,467,0,BATCH-2026-12-075,2027-03-30
1493,75,13,276,0,BATCH-2026-13-075,2027-03-22
1494,75,14,265,0,BATCH-2026-14-075,2027-04-12
1495,75,15,126,0,BATCH-2026-15-075,2028-08-13
1496,75,16,17,0,BATCH-2026-16-075,2028-05-26
1497,75,17,22,0,BATCH-2026-17-075,2027-05-18
1498,75,18,53,0,BATCH-2026-18-075,2027-12-28
1499,75,19,20,0,BATCH-2026-19-075,2027-07-02
1500,75,20,37,0,BATCH-2026-20-075,2027-03-20
1501,76,1,94,0,BATCH-2026-01-076,2028-06-06
1502,76,2,95,0,BATCH-2026-02-076,2028-02-28
1503,76,3,204,0,BATCH-2026-03-076,2027-06-19
1504,76,4,87,0,BATCH-2026-04-076,2028-03-31
1505,76,5,756,0,BATCH-2026-05-076,2027-08-20
1506,76,6,148,0,BATCH-2026-06-076,2027-05-01
1507,76,7,685,0,BATCH-2026-07-076,2027-09-04
1508,76,8,438,0,BATCH-2026-08-076,2027-06-18
1509,76,9,259,0,BATCH-2026-09-076,2028-02-14
1510,76,10,85,0,BATCH-2026-10-076,2028-01-01
1511,76,11,49,0,BATCH-2026-11-076,2027-04-11
1512,76,12,412,0,BATCH-2026-12-076,2027-11-05
1513,76,13,227,0,BATCH-2026-13-076,2028-06-25
1514,76,14,146,0,BATCH-2026-14-076,2028-06-18
1515,76,15,123,0,BATCH-2026-15-076,2028-03-08
1516,76,16,20,0,BATCH-2026-16-076,2028-08-10
1517,76,17,26,0,BATCH-2026-17-076,2027-11-06
1518,76,18,37,0,BATCH-2026-18-076,2027-06-23
1519,76,19,21,0,BATCH-2026-19-076,2028-05-31
1520,76,20,41,0,BATCH-2026-20-076,2028-08-09
1521,77,1,61,0,BATCH-2026-01-077,2028-04-15
1522,77,2,40,0,BATCH-2026-02-077,2027-08-11
1523,77,3,107,0,BATCH-2026-03-077,2027-12-24
1524,77,4,61,0,BATCH-2026-04-077,2028-05-05
1525,77,5,544,0,BATCH-2026-05-077,2028-01-11
1526,77,6,83,0,BATCH-2026-06-077,2028-02-24
1527,77,7,399,0,BATCH-2026-07-077,2028-08-09
1528,77,8,222,0,BATCH-2026-08-077,2028-08-01
1529,77,9,160,0,BATCH-2026-09-077,2027-03-27
1530,77,10,49,0,BATCH-2026-10-077,2027-10-07
1531,77,11,25,0,BATCH-2026-11-077,2028-03-23
1532,77,12,207,0,BATCH-2026-12-077,2027-03-25
1533,77,13,172,0,BATCH-2026-13-077,2028-06-24
1534,77,14,122,0,BATCH-2026-14-077,2028-02-26
1535,77,15,87,0,BATCH-2026-15-077,2028-03-03
1536,77,16,18,0,BATCH-2026-16-077,2028-08-09
1537,77,17,15,0,BATCH-2026-17-077,2027-04-27
1538,77,18,38,0,BATCH-2026-18-077,2027-09-03
1539,77,19,16,0,BATCH-2026-19-077,2028-05-23
1540,77,20,27,0,BATCH-2026-20-077,2028-01-25
1541,78,1,105,0,BATCH-2026-01-078,2027-08-03
1542,78,2,65,0,BATCH-2026-02-078,2027-07-30
1543,78,3,133,0,BATCH-2026-03-078,2027-11-20
1544,78,4,106,0,BATCH-2026-04-078,2028-04-09
1545,78,5,628,0,BATCH-2026-05-078,2028-06-25
1546,78,6,93,0,BATCH-2026-06-078,2027-08-25
1547,78,7,419,0,BATCH-2026-07-078,2028-08-15
1548,78,8,421,0,BATCH-2026-08-078,2028-08-13
1549,78,9,354,0,BATCH-2026-09-078,2028-06-22
1550,78,10,98,0,BATCH-2026-10-078,2028-05-24
1551,78,11,43,0,BATCH-2026-11-078,2027-12-22
1552,78,12,303,0,BATCH-2026-12-078,2028-03-06
1553,78,13,246,0,BATCH-2026-13-078,2027-09-17
1554,78,14,176,0,BATCH-2026-14-078,2027-05-22
1555,78,15,134,0,BATCH-2026-15-078,2027-06-06
1556,78,16,19,0,BATCH-2026-16-078,2027-12-19
1557,78,17,26,0,BATCH-2026-17-078,2028-06-21
1558,78,18,47,0,BATCH-2026-18-078,2027-04-01
1559,78,19,18,0,BATCH-2026-19-078,2027-10-18
1560,78,20,49,0,BATCH-2026-20-078,2028-07-15
1561,79,1,77,0,BATCH-2026-01-079,2027-07-29
1562,79,2,71,0,BATCH-2026-02-079,2028-06-18
1563,79,3,128,0,BATCH-2026-03-079,2028-02-07
1564,79,4,96,0,BATCH-2026-04-079,2028-03-21
1565,79,5,834,0,BATCH-2026-05-079,2027-12-19
1566,79,6,135,0,BATCH-2026-06-079,2027-11-30
1567,79,7,442,0,BATCH-2026-07-079,2028-05-17
1568,79,8,390,0,BATCH-2026-08-079,2028-01-27
1569,79,9,283,0,BATCH-2026-09-079,2027-06-25
1570,79,10,83,0,BATCH-2026-10-079,2027-08-30
1571,79,11,39,0,BATCH-2026-11-079,2028-06-16
1572,79,12,312,0,BATCH-2026-12-079,2027-11-01
1573,79,13,193,0,BATCH-2026-13-079,2028-05-29
1574,79,14,112,0,BATCH-2026-14-079,2027-08-30
1575,79,15,133,0,BATCH-2026-15-079,2028-08-12
1576,79,16,16,0,BATCH-2026-16-079,2027-04-05
1577,79,17,20,0,BATCH-2026-17-079,2027-07-12
1578,79,18,38,0,BATCH-2026-18-079,2027-04-29
1579,79,19,15,0,BATCH-2026-19-079,2028-05-09
1580,79,20,28,0,BATCH-2026-20-079,2027-04-29
1581,80,1,271,0,BATCH-2026-01-080,2028-06-21
1582,80,2,88,0,BATCH-2026-02-080,2027-08-25
1583,80,3,291,0,BATCH-2026-03-080,2028-07-30
1584,80,4,171,0,BATCH-2026-04-080,2027-06-06
1585,80,5,1774,0,BATCH-2026-05-080,2028-07-19
1586,80,6,206,0,BATCH-2026-06-080,2027-12-04
1587,80,7,926,0,BATCH-2026-07-080,2028-01-14
1588,80,8,516,0,BATCH-2026-08-080,2028-03-18
1589,80,9,525,0,BATCH-2026-09-080,2027-07-28
1590,80,10,171,0,BATCH-2026-10-080,2028-02-13
1591,80,11,66,0,BATCH-2026-11-080,2027-04-03
1592,80,12,564,0,BATCH-2026-12-080,2028-04-03
1593,80,13,395,0,BATCH-2026-13-080,2028-05-02
1594,80,14,333,0,BATCH-2026-14-080,2027-08-25
1595,80,15,192,0,BATCH-2026-15-080,2027-12-06
1596,80,16,25,0,BATCH-2026-16-080,2028-02-19
1597,80,17,38,0,BATCH-2026-17-080,2028-04-28
1598,80,18,66,0,BATCH-2026-18-080,2028-03-02
1599,80,19,22,0,BATCH-2026-19-080,2027-06-02
1600,80,20,91,0,BATCH-2026-20-080,2027-11-11
1601,81,1,157,0,BATCH-2026-01-081,2028-08-06
1602,81,2,66,0,BATCH-2026-02-081,2028-06-12
1603,81,3,183,0,BATCH-2026-03-081,2028-04-01
1604,81,4,106,0,BATCH-2026-04-081,2028-01-04
1605,81,5,691,0,BATCH-2026-05-081,2027-03-15
1606,81,6,121,0,BATCH-2026-06-081,2027-08-08
1607,81,7,661,0,BATCH-2026-07-081,2028-03-27
1608,81,8,299,0,BATCH-2026-08-081,2027-05-28
1609,81,9,346,0,BATCH-2026-09-081,2027-06-30
1610,81,10,83,0,BATCH-2026-10-081,2028-07-10
1611,81,11,50,0,BATCH-2026-11-081,2027-12-18
1612,81,12,371,0,BATCH-2026-12-081,2027-06-26
1613,81,13,336,0,BATCH-2026-13-081,2028-07-06
1614,81,14,211,0,BATCH-2026-14-081,2027-10-14
1615,81,15,160,0,BATCH-2026-15-081,2027-07-10
1616,81,16,14,0,BATCH-2026-16-081,2027-08-03
1617,81,17,28,0,BATCH-2026-17-081,2028-07-12
1618,81,18,35,0,BATCH-2026-18-081,2028-06-07
1619,81,19,22,0,BATCH-2026-19-081,2028-02-27
1620,81,20,37,0,BATCH-2026-20-081,2028-03-19
1621,82,1,127,0,BATCH-2026-01-082,2028-07-25
1622,82,2,60,0,BATCH-2026-02-082,2027-12-07
1623,82,3,214,0,BATCH-2026-03-082,2027-10-08
1624,82,4,77,0,BATCH-2026-04-082,2027-07-14
1625,82,5,886,0,BATCH-2026-05-082,2028-03-26
1626,82,6,134,0,BATCH-2026-06-082,2027-12-26
1627,82,7,697,0,BATCH-2026-07-082,2027-04-21
1628,82,8,505,0,BATCH-2026-08-082,2028-06-27
1629,82,9,322,0,BATCH-2026-09-082,2028-04-22
1630,82,10,102,0,BATCH-2026-10-082,2028-08-06
1631,82,11,41,0,BATCH-2026-11-082,2028-01-15
1632,82,12,268,0,BATCH-2026-12-082,2028-05-27
1633,82,13,362,0,BATCH-2026-13-082,2027-05-31
1634,82,14,167,0,BATCH-2026-14-082,2028-01-05
1635,82,15,148,0,BATCH-2026-15-082,2028-01-28
1636,82,16,18,0,BATCH-2026-16-082,2028-06-25
1637,82,17,19,0,BATCH-2026-17-082,2027-11-06
1638,82,18,39,0,BATCH-2026-18-082,2027-03-31
1639,82,19,21,0,BATCH-2026-19-082,2027-10-05
1640,82,20,56,0,BATCH-2026-20-082,2028-04-24
1641,83,1,177,0,BATCH-2026-01-083,2027-04-19
1642,83,2,114,0,BATCH-2026-02-083,2028-07-31
1643,83,3,210,0,BATCH-2026-03-083,2027-06-17
1644,83,4,158,0,BATCH-2026-04-083,2027-09-20
1645,83,5,1485,0,BATCH-2026-05-083,2028-05-20
1646,83,6,174,0,BATCH-2026-06-083,2027-07-20
1647,83,7,530,0,BATCH-2026-07-083,2027-09-30
1648,83,8,473,0,BATCH-2026-08-083,2027-05-11
1649,83,9,346,0,BATCH-2026-09-083,2028-03-10
1650,83,10,102,0,BATCH-2026-10-083,2028-01-18
1651,83,11,66,0,BATCH-2026-11-083,2027-06-06
1652,83,12,483,0,BATCH-2026-12-083,2028-01-17
1653,83,13,465,0,BATCH-2026-13-083,2027-12-26
1654,83,14,243,0,BATCH-2026-14-083,2028-04-20
1655,83,15,238,0,BATCH-2026-15-083,2027-06-23
1656,83,16,19,0,BATCH-2026-16-083,2027-09-10
1657,83,17,22,0,BATCH-2026-17-083,2028-03-07
1658,83,18,74,0,BATCH-2026-18-083,2028-03-25
1659,83,19,16,0,BATCH-2026-19-083,2027-09-06
1660,83,20,52,0,BATCH-2026-20-083,2027-04-24
1661,84,1,119,0,BATCH-2026-01-084,2028-03-07
1662,84,2,74,0,BATCH-2026-02-084,2028-06-25
1663,84,3,234,0,BATCH-2026-03-084,2027-06-23
1664,84,4,115,0,BATCH-2026-04-084,2027-09-12
1665,84,5,1141,0,BATCH-2026-05-084,2027-11-14
1666,84,6,176,0,BATCH-2026-06-084,2028-03-03
1667,84,7,849,0,BATCH-2026-07-084,2027-09-22
1668,84,8,570,0,BATCH-2026-08-084,2027-12-02
1669,84,9,392,0,BATCH-2026-09-084,2028-08-15
1670,84,10,79,0,BATCH-2026-10-084,2027-05-28
1671,84,11,51,0,BATCH-2026-11-084,2027-06-21
1672,84,12,320,0,BATCH-2026-12-084,2028-03-06
1673,84,13,338,0,BATCH-2026-13-084,2027-12-13
1674,84,14,282,0,BATCH-2026-14-084,2028-06-29
1675,84,15,165,0,BATCH-2026-15-084,2027-08-11
1676,84,16,20,0,BATCH-2026-16-084,2027-08-21
1677,84,17,27,0,BATCH-2026-17-084,2027-11-14
1678,84,18,85,0,BATCH-2026-18-084,2027-11-15
1679,84,19,14,0,BATCH-2026-19-084,2028-02-03
1680,84,20,62,0,BATCH-2026-20-084,2027-06-26
1681,85,1,146,0,BATCH-2026-01-085,2027-03-20
1682,85,2,61,0,BATCH-2026-02-085,2027-10-30
1683,85,3,185,0,BATCH-2026-03-085,2027-07-20
1684,85,4,106,0,BATCH-2026-04-085,2028-07-27
1685,85,5,1025,0,BATCH-2026-05-085,2027-07-15
1686,85,6,151,0,BATCH-2026-06-085,2028-07-03
1687,85,7,497,0,BATCH-2026-07-085,2028-01-30
1688,85,8,390,0,BATCH-2026-08-085,2027-07-05
1689,85,9,264,0,BATCH-2026-09-085,2027-11-11
1690,85,10,129,0,BATCH-2026-10-085,2028-02-03
1691,85,11,59,0,BATCH-2026-11-085,2027-12-24
1692,85,12,363,0,BATCH-2026-12-085,2028-06-08
1693,85,13,245,0,BATCH-2026-13-085,2027-12-12
1694,85,14,275,0,BATCH-2026-14-085,2028-05-24
1695,85,15,165,0,BATCH-2026-15-085,2027-06-02
1696,85,16,20,0,BATCH-2026-16-085,2028-03-27
1697,85,17,33,0,BATCH-2026-17-085,2027-11-06
1698,85,18,51,0,BATCH-2026-18-085,2027-11-29
1699,85,19,16,0,BATCH-2026-19-085,2028-03-21
1700,85,20,51,0,BATCH-2026-20-085,2027-05-11
1701,86,1,87,0,BATCH-2026-01-086,2028-02-06
1702,86,2,63,0,BATCH-2026-02-086,2027-09-06
1703,86,3,125,0,BATCH-2026-03-086,2028-05-21
1704,86,4,75,0,BATCH-2026-04-086,2028-07-16
1705,86,5,552,0,BATCH-2026-05-086,2028-05-10
1706,86,6,113,0,BATCH-2026-06-086,2028-02-01
1707,86,7,465,0,BATCH-2026-07-086,2027-12-29
1708,86,8,326,0,BATCH-2026-08-086,2028-06-04
1709,86,9,185,0,BATCH-2026-09-086,2028-05-26
1710,86,10,82,0,BATCH-2026-10-086,2027-08-16
1711,86,11,28,0,BATCH-2026-11-086,2028-05-11
1712,86,12,307,0,BATCH-2026-12-086,2028-03-07
1713,86,13,281,0,BATCH-2026-13-086,2028-03-08
1714,86,14,207,0,BATCH-2026-14-086,2028-05-24
1715,86,15,159,0,BATCH-2026-15-086,2027-04-25
1716,86,16,13,0,BATCH-2026-16-086,2027-12-15
1717,86,17,26,0,BATCH-2026-17-086,2027-06-29
1718,86,18,50,0,BATCH-2026-18-086,2027-08-23
1719,86,19,16,0,BATCH-2026-19-086,2028-04-16
1720,86,20,31,0,BATCH-2026-20-086,2027-07-23
1721,87,1,106,0,BATCH-2026-01-087,2028-06-08
1722,87,2,60,0,BATCH-2026-02-087,2028-05-11
1723,87,3,188,0,BATCH-2026-03-087,2028-02-20
1724,87,4,73,0,BATCH-2026-04-087,2028-01-02
1725,87,5,1084,0,BATCH-2026-05-087,2027-11-11
1726,87,6,98,0,BATCH-2026-06-087,2027-06-15
1727,87,7,514,0,BATCH-2026-07-087,2028-02-11
1728,87,8,355,0,BATCH-2026-08-087,2028-08-03
1729,87,9,356,0,BATCH-2026-09-087,2027-03-19
1730,87,10,96,0,BATCH-2026-10-087,2028-07-04
1731,87,11,35,0,BATCH-2026-11-087,2027-05-30
1732,87,12,378,0,BATCH-2026-12-087,2028-07-27
1733,87,13,282,0,BATCH-2026-13-087,2027-08-20
1734,87,14,181,0,BATCH-2026-14-087,2028-04-05
1735,87,15,173,0,BATCH-2026-15-087,2028-02-10
1736,87,16,14,0,BATCH-2026-16-087,2028-07-31
1737,87,17,21,0,BATCH-2026-17-087,2027-08-18
1738,87,18,40,0,BATCH-2026-18-087,2027-05-06
1739,87,19,16,0,BATCH-2026-19-087,2028-07-17
1740,87,20,42,0,BATCH-2026-20-087,2027-08-04
1741,88,1,138,0,BATCH-2026-01-088,2028-03-01
1742,88,2,61,0,BATCH-2026-02-088,2027-12-23
1743,88,3,164,0,BATCH-2026-03-088,2028-01-31
1744,88,4,87,0,BATCH-2026-04-088,2027-12-21
1745,88,5,783,0,BATCH-2026-05-088,2028-02-25
1746,88,6,113,0,BATCH-2026-06-088,2027-12-22
1747,88,7,749,0,BATCH-2026-07-088,2027-05-27
1748,88,8,287,0,BATCH-2026-08-088,2028-06-21
1749,88,9,278,0,BATCH-2026-09-088,2027-12-04
1750,88,10,91,0,BATCH-2026-10-088,2028-01-07
1751,88,11,40,0,BATCH-2026-11-088,2028-03-19
1752,88,12,484,0,BATCH-2026-12-088,2028-07-24
1753,88,13,321,0,BATCH-2026-13-088,2027-09-08
1754,88,14,254,0,BATCH-2026-14-088,2027-07-22
1755,88,15,186,0,BATCH-2026-15-088,2027-08-24
1756,88,16,15,0,BATCH-2026-16-088,2027-04-21
1757,88,17,15,0,BATCH-2026-17-088,2028-01-11
1758,88,18,62,0,BATCH-2026-18-088,2028-06-25
1759,88,19,24,0,BATCH-2026-19-088,2028-04-18
1760,88,20,43,0,BATCH-2026-20-088,2027-08-05
1761,89,1,204,0,BATCH-2026-01-089,2028-06-03
1762,89,2,91,0,BATCH-2026-02-089,2027-08-24
1763,89,3,227,0,BATCH-2026-03-089,2027-05-24
1764,89,4,169,0,BATCH-2026-04-089,2027-10-06
1765,89,5,1807,0,BATCH-2026-05-089,2028-03-18
1766,89,6,287,0,BATCH-2026-06-089,2027-07-10
1767,89,7,1001,0,BATCH-2026-07-089,2027-03-21
1768,89,8,826,0,BATCH-2026-08-089,2027-12-02
1769,89,9,385,0,BATCH-2026-09-089,2027-04-14
1770,89,10,150,0,BATCH-2026-10-089,2027-03-31
1771,89,11,72,0,BATCH-2026-11-089,2028-02-02
1772,89,12,619,0,BATCH-2026-12-089,2027-07-06
1773,89,13,470,0,BATCH-2026-13-089,2028-04-03
1774,89,14,320,0,BATCH-2026-14-089,2028-07-25
1775,89,15,326,0,BATCH-2026-15-089,2028-02-20
1776,89,16,22,0,BATCH-2026-16-089,2028-06-09
1777,89,17,47,0,BATCH-2026-17-089,2028-05-29
1778,89,18,84,0,BATCH-2026-18-089,2027-11-23
1779,89,19,27,0,BATCH-2026-19-089,2027-05-07
1780,89,20,49,0,BATCH-2026-20-089,2027-10-26
1781,90,1,114,0,BATCH-2026-01-090,2027-11-14
1782,90,2,67,0,BATCH-2026-02-090,2027-11-10
1783,90,3,225,0,BATCH-2026-03-090,2027-12-24
1784,90,4,118,0,BATCH-2026-04-090,2027-06-02
1785,90,5,1028,0,BATCH-2026-05-090,2028-02-28
1786,90,6,164,0,BATCH-2026-06-090,2028-03-28
1787,90,7,821,0,BATCH-2026-07-090,2028-07-08
1788,90,8,396,0,BATCH-2026-08-090,2027-12-23
1789,90,9,409,0,BATCH-2026-09-090,2027-09-20
1790,90,10,102,0,BATCH-2026-10-090,2027-11-23
1791,90,11,51,0,BATCH-2026-11-090,2028-04-13
1792,90,12,310,0,BATCH-2026-12-090,2027-05-15
1793,90,13,335,0,BATCH-2026-13-090,2028-05-20
1794,90,14,214,0,BATCH-2026-14-090,2027-06-06
1795,90,15,166,0,BATCH-2026-15-090,2027-10-12
1796,90,16,15,0,BATCH-2026-16-090,2028-03-24
1797,90,17,36,0,BATCH-2026-17-090,2027-08-17
1798,90,18,37,0,BATCH-2026-18-090,2027-06-12
1799,90,19,22,0,BATCH-2026-19-090,2027-04-24
1800,90,20,37,0,BATCH-2026-20-090,2028-06-19
1801,91,1,103,0,BATCH-2026-01-091,2028-01-18
1802,91,2,76,0,BATCH-2026-02-091,2027-08-12
1803,91,3,131,0,BATCH-2026-03-091,2027-05-09
1804,91,4,96,0,BATCH-2026-04-091,2027-04-23
1805,91,5,986,0,BATCH-2026-05-091,2028-04-02
1806,91,6,113,0,BATCH-2026-06-091,2028-03-31
1807,91,7,463,0,BATCH-2026-07-091,2028-02-26
1808,91,8,311,0,BATCH-2026-08-091,2028-07-14
1809,91,9,323,0,BATCH-2026-09-091,2027-08-17
1810,91,10,74,0,BATCH-2026-10-091,2027-11-21
1811,91,11,33,0,BATCH-2026-11-091,2027-08-18
1812,91,12,425,0,BATCH-2026-12-091,2027-11-01
1813,91,13,321,0,BATCH-2026-13-091,2028-07-26
1814,91,14,225,0,BATCH-2026-14-091,2027-05-18
1815,91,15,124,0,BATCH-2026-15-091,2028-05-10
1816,91,16,15,0,BATCH-2026-16-091,2028-06-12
1817,91,17,18,0,BATCH-2026-17-091,2027-06-06
1818,91,18,67,0,BATCH-2026-18-091,2028-05-10
1819,91,19,18,0,BATCH-2026-19-091,2027-10-19
1820,91,20,61,0,BATCH-2026-20-091,2028-03-21
1821,92,1,387,0,BATCH-2026-01-092,2027-10-19
1822,92,2,164,0,BATCH-2026-02-092,2028-07-14
1823,92,3,531,0,BATCH-2026-03-092,2028-02-10
1824,92,4,198,0,BATCH-2026-04-092,2027-08-08
1825,92,5,2665,0,BATCH-2026-05-092,2027-10-31
1826,92,6,302,0,BATCH-2026-06-092,2028-05-25
1827,92,7,1382,0,BATCH-2026-07-092,2027-11-29
1828,92,8,870,0,BATCH-2026-08-092,2027-05-16
1829,92,9,790,0,BATCH-2026-09-092,2028-02-14
1830,92,10,203,0,BATCH-2026-10-092,2027-08-07
1831,92,11,112,0,BATCH-2026-11-092,2027-12-07
1832,92,12,782,0,BATCH-2026-12-092,2028-06-19
1833,92,13,688,0,BATCH-2026-13-092,2027-09-06
1834,92,14,551,0,BATCH-2026-14-092,2027-04-06
1835,92,15,308,0,BATCH-2026-15-092,2028-04-28
1836,92,16,29,0,BATCH-2026-16-092,2027-03-17
1837,92,17,37,0,BATCH-2026-17-092,2028-05-27
1838,92,18,133,0,BATCH-2026-18-092,2028-01-16
1839,92,19,38,0,BATCH-2026-19-092,2028-03-18
1840,92,20,126,0,BATCH-2026-20-092,2027-03-30
1841,93,1,161,0,BATCH-2026-01-093,2028-02-25
1842,93,2,99,0,BATCH-2026-02-093,2027-08-12
1843,93,3,223,0,BATCH-2026-03-093,2027-09-06
1844,93,4,112,0,BATCH-2026-04-093,2028-03-06
1845,93,5,1280,0,BATCH-2026-05-093,2028-01-11
1846,93,6,213,0,BATCH-2026-06-093,2027-08-14
1847,93,7,922,0,BATCH-2026-07-093,2027-08-21
1848,93,8,542,0,BATCH-2026-08-093,2027-06-16
1849,93,9,482,0,BATCH-2026-09-093,2027-06-17
1850,93,10,84,0,BATCH-2026-10-093,2028-08-09
1851,93,11,63,0,BATCH-2026-11-093,2027-06-26
1852,93,12,472,0,BATCH-2026-12-093,2027-11-29
1853,93,13,379,0,BATCH-2026-13-093,2028-05-21
1854,93,14,260,0,BATCH-2026-14-093,2028-06-01
1855,93,15,153,0,BATCH-2026-15-093,2027-03-28
1856,93,16,18,0,BATCH-2026-16-093,2028-06-24
1857,93,17,19,0,BATCH-2026-17-093,2028-03-30
1858,93,18,68,0,BATCH-2026-18-093,2027-07-18
1859,93,19,16,0,BATCH-2026-19-093,2028-04-14
1860,93,20,59,0,BATCH-2026-20-093,2028-04-18
1861,94,1,124,0,BATCH-2026-01-094,2027-12-14
1862,94,2,90,0,BATCH-2026-02-094,2027-10-26
1863,94,3,186,0,BATCH-2026-03-094,2028-01-12
1864,94,4,141,0,BATCH-2026-04-094,2028-04-19
1865,94,5,1072,0,BATCH-2026-05-094,2028-04-04
1866,94,6,136,0,BATCH-2026-06-094,2028-04-27
1867,94,7,547,0,BATCH-2026-07-094,2027-04-30
1868,94,8,339,0,BATCH-2026-08-094,2027-09-13
1869,94,9,260,0,BATCH-2026-09-094,2027-03-22
1870,94,10,75,0,BATCH-2026-10-094,2027-11-24
1871,94,11,33,0,BATCH-2026-11-094,2028-01-31
1872,94,12,402,0,BATCH-2026-12-094,2028-04-03
1873,94,13,323,0,BATCH-2026-13-094,2027-08-19
1874,94,14,210,0,BATCH-2026-14-094,2027-05-26
1875,94,15,171,0,BATCH-2026-15-094,2027-04-08
1876,94,16,21,0,BATCH-2026-16-094,2028-02-10
1877,94,17,28,0,BATCH-2026-17-094,2027-08-23
1878,94,18,35,0,BATCH-2026-18-094,2028-03-26
1879,94,19,21,0,BATCH-2026-19-094,2028-03-07
1880,94,20,40,0,BATCH-2026-20-094,2028-02-19
1881,95,1,195,0,BATCH-2026-01-095,2027-05-19
1882,95,2,77,0,BATCH-2026-02-095,2027-09-29
1883,95,3,197,0,BATCH-2026-03-095,2027-11-22
1884,95,4,108,0,BATCH-2026-04-095,2027-09-19
1885,95,5,878,0,BATCH-2026-05-095,2027-06-29
1886,95,6,152,0,BATCH-2026-06-095,2028-06-22
1887,95,7,703,0,BATCH-2026-07-095,2027-07-29
1888,95,8,589,0,BATCH-2026-08-095,2028-04-18
1889,95,9,526,0,BATCH-2026-09-095,2027-05-02
1890,95,10,138,0,BATCH-2026-10-095,2028-04-28
1891,95,11,75,0,BATCH-2026-11-095,2028-06-21
