id,phc_id,medicine_id,record_date,quantity_used
669048,53,8,2026-08-16,6
669049,53,9,2026-08-16,7
669050,53,10,2026-08-16,2
669051,53,11,2026-08-16,0
669052,53,12,2026-08-16,11
669053,53,13,2026-08-16,9
669054,53,14,2026-08-16,7
669055,53,15,2026-08-16,4
669056,53,16,2026-08-16,1
669057,53,17,2026-08-16,1
669058,53,18,2026-08-16,1
669059,53,19,2026-08-16,0
669060,53,20,2026-08-16,1
669061,54,1,2026-08-16,5
669062,54,2,2026-08-16,4
669063,54,3,2026-08-16,7
669064,54,4,2026-08-16,3
669065,54,5,2026-08-16,42
669066,54,6,2026-08-16,6
669067,54,7,2026-08-16,29
669068,54,8,2026-08-16,14
669069,54,9,2026-08-16,14
669070,54,10,2026-08-16,2
669071,54,11,2026-08-16,3
669072,54,12,2026-08-16,13
669073,54,13,2026-08-16,8
669074,54,14,2026-08-16,6
669075,54,15,2026-08-16,5
669076,54,16,2026-08-16,0
669077,54,17,2026-08-16,0
669078,54,18,2026-08-16,2
669079,54,19,2026-08-16,0
669080,54,20,2026-08-16,4
669081,55,1,2026-08-16,5
669082,55,2,2026-08-16,1
669083,55,3,2026-08-16,8
669084,55,4,2026-08-16,5
669085,55,5,2026-08-16,31
669086,55,6,2026-08-16,7
669087,55,7,2026-08-16,20
669088,55,8,2026-08-16,14
669089,55,9,2026-08-16,17
669090,55,10,2026-08-16,2
669091,55,11,2026-08-16,2
669092,55,12,2026-08-16,15
669093,55,13,2026-08-16,11
669094,55,14,2026-08-16,6
669095,55,15,2026-08-16,8
669096,55,16,2026-08-16,0
669097,55,17,2026-08-16,0
669098,55,18,2026-08-16,1
669099,55,19,2026-08-16,1
669100,55,20,2026-08-16,2
669101,56,1,2026-08-16,6
669102,56,2,2026-08-16,4
669103,56,3,2026-08-16,8
669104,56,4,2026-08-16,4
669105,56,5,2026-08-16,48
669106,56,6,2026-08-16,7
669107,56,7,2026-08-16,27
669108,56,8,2026-08-16,19
669109,56,9,2026-08-16,18
669110,56,10,2026-08-16,4
669111,56,11,2026-08-16,2
669112,56,12,2026-08-16,20
669113,56,13,2026-08-16,10
669114,56,14,2026-08-16,7
669115,56,15,2026-08-16,7
669116,56,16,2026-08-16,0
669117,56,17,2026-08-16,2
669118,56,18,2026-08-16,2
669119,56,19,2026-08-16,0
669120,56,20,2026-08-16,3
669121,57,1,2026-08-16,4
669122,57,2,2026-08-16,3
669123,57,3,2026-08-16,6
669124,57,4,2026-08-16,0
669125,57,5,2026-08-16,23
669126,57,6,2026-08-16,2
669127,57,7,2026-08-16,21
669128,57,8,2026-08-16,7
669129,57,9,2026-08-16,8
669130,57,10,2026-08-16,2
669131,57,11,2026-08-16,1
669132,57,12,2026-08-16,6
669133,57,13,2026-08-16,9
669134,57,14,2026-08-16,4
669135,57,15,2026-08-16,4
669136,57,16,2026-08-16,1
669137,57,17,2026-08-16,1
669138,57,18,2026-08-16,1
669139,57,19,2026-08-16,0
669140,57,20,2026-08-16,2
669141,58,1,2026-08-16,23
669142,58,2,2026-08-16,3
669143,58,3,2026-08-16,11
669144,58,4,2026-08-16,6
669145,58,5,2026-08-16,130
669146,58,6,2026-08-16,11
669147,58,7,2026-08-16,35
669148,58,8,2026-08-16,33
669149,58,9,2026-08-16,25
669150,58,10,2026-08-16,5
669151,58,11,2026-08-16,3
669152,58,12,2026-08-16,25
669153,58,13,2026-08-16,19
669154,58,14,2026-08-16,15
669155,58,15,2026-08-16,12
669156,58,16,2026-08-16,1
669157,58,17,2026-08-16,1
669158,58,18,2026-08-16,5
669159,58,19,2026-08-16,0
669160,58,20,2026-08-16,2
669161,59,1,2026-08-16,4
669162,59,2,2026-08-16,3
669163,59,3,2026-08-16,4
669164,59,4,2026-08-16,2
669165,59,5,2026-08-16,26
669166,59,6,2026-08-16,5
669167,59,7,2026-08-16,18
669168,59,8,2026-08-16,10
669169,59,9,2026-08-16,8
669170,59,10,2026-08-16,1
669171,59,11,2026-08-16,1
669172,59,12,2026-08-16,8
669173,59,13,2026-08-16,8
669174,59,14,2026-08-16,5
669175,59,15,2026-08-16,4
669176,59,16,2026-08-16,0
669177,59,17,2026-08-16,1
669178,59,18,2026-08-16,1
669179,59,19,2026-08-16,0
669180,59,20,2026-08-16,2
669181,60,1,2026-08-16,3
669182,60,2,2026-08-16,1
669183,60,3,2026-08-16,5
669184,60,4,2026-08-16,2
669185,60,5,2026-08-16,33
669186,60,6,2026-08-16,4
669187,60,7,2026-08-16,15
669188,60,8,2026-08-16,15
669189,60,9,2026-08-16,8
669190,60,10,2026-08-16,2
669191,60,11,2026-08-16,0
669192,60,12,2026-08-16,8
669193,60,13,2026-08-16,7
669194,60,14,2026-08-16,8
669195,60,15,2026-08-16,7
669196,60,16,2026-08-16,0
669197,60,17,2026-08-16,1
669198,60,18,2026-08-16,4
669199,60,19,2026-08-16,0
669200,60,20,2026-08-16,1
669201,61,1,2026-08-16,5
669202,61,2,2026-08-16,2
669203,61,3,2026-08-16,5
669204,61,4,2026-08-16,3
669205,61,5,2026-08-16,28
669206,61,6,2026-08-16,4
669207,61,7,2026-08-16,19
669208,61,8,2026-08-16,12
669209,61,9,2026-08-16,11
669210,61,10,2026-08-16,5
669211,61,11,2026-08-16,1
669212,61,12,2026-08-16,11
669213,61,13,2026-08-16,8
669214,61,14,2026-08-16,4
669215,61,15,2026-08-16,4
669216,61,16,2026-08-16,0
669217,61,17,2026-08-16,1
669218,61,18,2026-08-16,3
669219,61,19,2026-08-16,0
669220,61,20,2026-08-16,3
669221,62,1,2026-08-16,6
669222,62,2,2026-08-16,3
669223,62,3,2026-08-16,7
669224,62,4,2026-08-16,4
669225,62,5,2026-08-16,36
669226,62,6,2026-08-16,5
669227,62,7,2026-08-16,31
669228,62,8,2026-08-16,14
669229,62,9,2026-08-16,11
669230,62,10,2026-08-16,6
669231,62,11,2026-08-16,2
669232,62,12,2026-08-16,12
669233,62,13,2026-08-16,12
669234,62,14,2026-08-16,8
669235,62,15,2026-08-16,6
669236,62,16,2026-08-16,3
669237,62,17,2026-08-16,0
669238,62,18,2026-08-16,1
669239,62,19,2026-08-16,0
669240,62,20,2026-08-16,2
669241,63,1,2026-08-16,7
669242,63,2,2026-08-16,5
669243,63,3,2026-08-16,13
669244,63,4,2026-08-16,7
669245,63,5,2026-08-16,60
669246,63,6,2026-08-16,7
669247,63,7,2026-08-16,28
669248,63,8,2026-08-16,20
669249,63,9,2026-08-16,18
669250,63,10,2026-08-16,7
669251,63,11,2026-08-16,1
669252,63,12,2026-08-16,19
669253,63,13,2026-08-16,25
669254,63,14,2026-08-16,10
669255,63,15,2026-08-16,10
669256,63,16,2026-08-16,2
669257,63,17,2026-08-16,1
669258,63,18,2026-08-16,3
669259,63,19,2026-08-16,1
669260,63,20,2026-08-16,1
669261,64,1,2026-08-16,4
669262,64,2,2026-08-16,2
669263,64,3,2026-08-16,4
669264,64,4,2026-08-16,3
669265,64,5,2026-08-16,20
669266,64,6,2026-08-16,3
669267,64,7,2026-08-16,12
669268,64,8,2026-08-16,11
669269,64,9,2026-08-16,11
669270,64,10,2026-08-16,3
669271,64,11,2026-08-16,1
669272,64,12,2026-08-16,11
669273,64,13,2026-08-16,8
669274,64,14,2026-08-16,6
669275,64,15,2026-08-16,4
669276,64,16,2026-08-16,0
669277,64,17,2026-08-16,0
669278,64,18,2026-08-16,1
669279,64,19,2026-08-16,2
669280,64,20,2026-08-16,0
669281,65,1,2026-08-16,5
669282,65,2,2026-08-16,2
669283,65,3,2026-08-16,5
669284,65,4,2026-08-16,4
669285,65,5,2026-08-16,28
669286,65,6,2026-08-16,6
669287,65,7,2026-08-16,22
669288,65,8,2026-08-16,11
669289,65,9,2026-08-16,13
669290,65,10,2026-08-16,1
669291,65,11,2026-08-16,1
669292,65,12,2026-08-16,14
669293,65,13,2026-08-16,11
669294,65,14,2026-08-16,8
669295,65,15,2026-08-16,5
669296,65,16,2026-08-16,1
669297,65,17,2026-08-16,2
669298,65,18,2026-08-16,1
669299,65,19,2026-08-16,2
669300,65,20,2026-08-16,3
669301,66,1,2026-08-16,6
669302,66,2,2026-08-16,2
669303,66,3,2026-08-16,5
669304,66,4,2026-08-16,5
669305,66,5,2026-08-16,33
669306,66,6,2026-08-16,3
669307,66,7,2026-08-16,16
669308,66,8,2026-08-16,16
669309,66,9,2026-08-16,14
669310,66,10,2026-08-16,1
669311,66,11,2026-08-16,0
669312,66,12,2026-08-16,14
669313,66,13,2026-08-16,9
669314,66,14,2026-08-16,7
669315,66,15,2026-08-16,6
669316,66,16,2026-08-16,1
669317,66,17,2026-08-16,1
669318,66,18,2026-08-16,4
669319,66,19,2026-08-16,2
669320,66,20,2026-08-16,1
669321,67,1,2026-08-16,7
669322,67,2,2026-08-16,4
669323,67,3,2026-08-16,8
669324,67,4,2026-08-16,4
669325,67,5,2026-08-16,41
669326,67,6,2026-08-16,7
669327,67,7,2026-08-16,34
669328,67,8,2026-08-16,20
669329,67,9,2026-08-16,16
669330,67,10,2026-08-16,3
669331,67,11,2026-08-16,3
669332,67,12,2026-08-16,17
669333,67,13,2026-08-16,19
669334,67,14,2026-08-16,9
669335,67,15,2026-08-16,9
669336,67,16,2026-08-16,0
669337,67,17,2026-08-16,0
669338,67,18,2026-08-16,2
669339,67,19,2026-08-16,1
669340,67,20,2026-08-16,3
669341,68,1,2026-08-16,3
669342,68,2,2026-08-16,0
669343,68,3,2026-08-16,4
669344,68,4,2026-08-16,2
669345,68,5,2026-08-16,19
669346,68,6,2026-08-16,4
669347,68,7,2026-08-16,11
669348,68,8,2026-08-16,6
669349,68,9,2026-08-16,4
669350,68,10,2026-08-16,1
669351,68,11,2026-08-16,2
669352,68,12,2026-08-16,7
669353,68,13,2026-08-16,5
669354,68,14,2026-08-16,2
669355,68,15,2026-08-16,3
669356,68,16,2026-08-16,2
669357,68,17,2026-08-16,0
669358,68,18,2026-08-16,1
669359,68,19,2026-08-16,2
669360,68,20,2026-08-16,1
669361,69,1,2026-08-16,5
669362,69,2,2026-08-16,1
669363,69,3,2026-08-16,6
669364,69,4,2026-08-16,5
669365,69,5,2026-08-16,38
669366,69,6,2026-08-16,6
669367,69,7,2026-08-16,22
669368,69,8,2026-08-16,16
669369,69,9,2026-08-16,10
669370,69,10,2026-08-16,2
669371,69,11,2026-08-16,2
669372,69,12,2026-08-16,12
669373,69,13,2026-08-16,12
669374,69,14,2026-08-16,8
669375,69,15,2026-08-16,6
669376,69,16,2026-08-16,2
669377,69,17,2026-08-16,1
669378,69,18,2026-08-16,2
669379,69,19,2026-08-16,2
669380,69,20,2026-08-16,3
669381,70,1,2026-08-16,3
669382,70,2,2026-08-16,3
669383,70,3,2026-08-16,3
669384,70,4,2026-08-16,2
669385,70,5,2026-08-16,13
669386,70,6,2026-08-16,3
669387,70,7,2026-08-16,12
669388,70,8,2026-08-16,8
669389,70,9,2026-08-16,8
669390,70,10,2026-08-16,1
669391,70,11,2026-08-16,0
669392,70,12,2026-08-16,7
669393,70,13,2026-08-16,8
669394,70,14,2026-08-16,6
669395,70,15,2026-08-16,3
669396,70,16,2026-08-16,1
669397,70,17,2026-08-16,0
669398,70,18,2026-08-16,3
669399,70,19,2026-08-16,2
669400,70,20,2026-08-16,1
669401,71,1,2026-08-16,5
669402,71,2,2026-08-16,2
669403,71,3,2026-08-16,5
669404,71,4,2026-08-16,4
669405,71,5,2026-08-16,28
669406,71,6,2026-08-16,6
669407,71,7,2026-08-16,18
669408,71,8,2026-08-16,12
669409,71,9,2026-08-16,8
669410,71,10,2026-08-16,2
669411,71,11,2026-08-16,2
669412,71,12,2026-08-16,13
669413,71,13,2026-08-16,10
669414,71,14,2026-08-16,7
669415,71,15,2026-08-16,6
669416,71,16,2026-08-16,1
669417,71,17,2026-08-16,3
669418,71,18,2026-08-16,2
669419,71,19,2026-08-16,0
669420,71,20,2026-08-16,1
669421,72,1,2026-08-16,7
669422,72,2,2026-08-16,3
669423,72,3,2026-08-16,6
669424,72,4,2026-08-16,5
669425,72,5,2026-08-16,48
669426,72,6,2026-08-16,7
669427,72,7,2026-08-16,27
669428,72,8,2026-08-16,25
669429,72,9,2026-08-16,14
669430,72,10,2026-08-16,4
669431,72,11,2026-08-16,2
669432,72,12,2026-08-16,19
669433,72,13,2026-08-16,14
669434,72,14,2026-08-16,13
669435,72,15,2026-08-16,8
669436,72,16,2026-08-16,3
669437,72,17,2026-08-16,3
669438,72,18,2026-08-16,2
669439,72,19,2026-08-16,1
669440,72,20,2026-08-16,3
669441,73,1,2026-08-16,5
669442,73,2,2026-08-16,2
669443,73,3,2026-08-16,7
669444,73,4,2026-08-16,6
669445,73,5,2026-08-16,25
669446,73,6,2026-08-16,5
669447,73,7,2026-08-16,18
669448,73,8,2026-08-16,14
669449,73,9,2026-08-16,9
669450,73,10,2026-08-16,3
669451,73,11,2026-08-16,1
669452,73,12,2026-08-16,11
669453,73,13,2026-08-16,11
669454,73,14,2026-08-16,9
669455,73,15,2026-08-16,6
669456,73,16,2026-08-16,0
669457,73,17,2026-08-16,1
669458,73,18,2026-08-16,2
669459,73,19,2026-08-16,0
669460,73,20,2026-08-16,2
669461,74,1,2026-08-16,3
669462,74,2,2026-08-16,3
669463,74,3,2026-08-16,5
669464,74,4,2026-08-16,3
669465,74,5,2026-08-16,22
669466,74,6,2026-08-16,5
669467,74,7,2026-08-16,21
669468,74,8,2026-08-16,14
669469,74,9,2026-08-16,11
669470,74,10,2026-08-16,1
669471,74,11,2026-08-16,2
669472,74,12,2026-08-16,13
669473,74,13,2026-08-16,7
669474,74,14,2026-08-16,6
669475,74,15,2026-08-16,4
669476,74,16,2026-08-16,3
669477,74,17,2026-08-16,1
669478,74,18,2026-08-16,1
669479,74,19,2026-08-16,0
669480,74,20,2026-08-16,1
669481,75,1,2026-08-16,3
669482,75,2,2026-08-16,3
669483,75,3,2026-08-16,7
669484,75,4,2026-08-16,2
669485,75,5,2026-08-16,32
669486,75,6,2026-08-16,5
669487,75,7,2026-08-16,23
669488,75,8,2026-08-16,14
669489,75,9,2026-08-16,12
669490,75,10,2026-08-16,4
669491,75,11,2026-08-16,2
669492,75,12,2026-08-16,10
669493,75,13,2026-08-16,6
669494,75,14,2026-08-16,6
669495,75,15,2026-08-16,5
669496,75,16,2026-08-16,1
669497,75,17,2026-08-16,4
669498,75,18,2026-08-16,2
669499,75,19,2026-08-16,0
669500,75,20,2026-08-16,1
669501,76,1,2026-08-16,4
669502,76,2,2026-08-16,3
669503,76,3,2026-08-16,7
669504,76,4,2026-08-16,2
669505,76,5,2026-08-16,24
669506,76,6,2026-08-16,4
669507,76,7,2026-08-16,17
669508,76,8,2026-08-16,16
669509,76,9,2026-08-16,10
669510,76,10,2026-08-16,2
669511,76,11,2026-08-16,0
669512,76,12,2026-08-16,14
669513,76,13,2026-08-16,8
669514,76,14,2026-08-16,5
669515,76,15,2026-08-16,6
669516,76,16,2026-08-16,1
669517,76,17,2026-08-16,2
669518,76,18,2026-08-16,3
669519,76,19,2026-08-16,1
669520,76,20,2026-08-16,0
669521,77,1,2026-08-16,1
669522,77,2,2026-08-16,2
669523,77,3,2026-08-16,4
669524,77,4,2026-08-16,1
669525,77,5,2026-08-16,20
669526,77,6,2026-08-16,2
669527,77,7,2026-08-16,6
669528,77,8,2026-08-16,5
669529,77,9,2026-08-16,5
669530,77,10,2026-08-16,0
669531,77,11,2026-08-16,1
669532,77,12,2026-08-16,7
669533,77,13,2026-08-16,5
669534,77,14,2026-08-16,2
669535,77,15,2026-08-16,2
669536,77,16,2026-08-16,0
669537,77,17,2026-08-16,0
669538,77,18,2026-08-16,0
669539,77,19,2026-08-16,0
669540,77,20,2026-08-16,1
669541,78,1,2026-08-16,3
669542,78,2,2026-08-16,1
669543,78,3,2026-08-16,3
669544,78,4,2026-08-16,3
669545,78,5,2026-08-16,23
669546,78,6,2026-08-16,2
669547,78,7,2026-08-16,19
669548,78,8,2026-08-16,7
669549,78,9,2026-08-16,6
669550,78,10,2026-08-16,3
669551,78,11,2026-08-16,0
669552,78,12,2026-08-16,8
669553,78,13,2026-08-16,5
669554,78,14,2026-08-16,5
669555,78,15,2026-08-16,4
669556,78,16,2026-08-16,0
669557,78,17,2026-08-16,0
669558,78,18,2026-08-16,1
669559,78,19,2026-08-16,0
669560,78,20,2026-08-16,0
669561,79,1,2026-08-16,2
669562,79,2,2026-08-16,3
669563,79,3,2026-08-16,7
669564,79,4,2026-08-16,3
669565,79,5,2026-08-16,32
669566,79,6,2026-08-16,5
669567,79,7,2026-08-16,18
669568,79,8,2026-08-16,14
669569,79,9,2026-08-16,11
669570,79,10,2026-08-16,4
669571,79,11,2026-08-16,2
669572,79,12,2026-08-16,13
669573,79,13,2026-08-16,10
669574,79,14,2026-08-16,4
669575,79,15,2026-08-16,4
669576,79,16,2026-08-16,1
669577,79,17,2026-08-16,0
669578,79,18,2026-08-16,1
669579,79,19,2026-08-16,0
669580,79,20,2026-08-16,2
669581,80,1,2026-08-16,6
669582,80,2,2026-08-16,2
669583,80,3,2026-08-16,6
669584,80,4,2026-08-16,3
669585,80,5,2026-08-16,29
669586,80,6,2026-08-16,5
669587,80,7,2026-08-16,30
669588,80,8,2026-08-16,13
669589,80,9,2026-08-16,10
669590,80,10,2026-08-16,4
669591,80,11,2026-08-16,1
669592,80,12,2026-08-16,20
669593,80,13,2026-08-16,11
669594,80,14,2026-08-16,7
669595,80,15,2026-08-16,5
669596,80,16,2026-08-16,0
669597,80,17,2026-08-16,1
669598,80,18,2026-08-16,3
669599,80,19,2026-08-16,1
669600,80,20,2026-08-16,2
669601,81,1,2026-08-16,3
669602,81,2,2026-08-16,1
669603,81,3,2026-08-16,4
669604,81,4,2026-08-16,3
669605,81,5,2026-08-16,21
669606,81,6,2026-08-16,3
669607,81,7,2026-08-16,15
669608,81,8,2026-08-16,13
669609,81,9,2026-08-16,8
669610,81,10,2026-08-16,2
669611,81,11,2026-08-16,1
669612,81,12,2026-08-16,17
669613,81,13,2026-08-16,5
669614,81,14,2026-08-16,7
669615,81,15,2026-08-16,5
669616,81,16,2026-08-16,0
669617,81,17,2026-08-16,0
669618,81,18,2026-08-16,3
669619,81,19,2026-08-16,2
669620,81,20,2026-08-16,2
669621,82,1,2026-08-16,5
669622,82,2,2026-08-16,2
669623,82,3,2026-08-16,6
669624,82,4,2026-08-16,4
669625,82,5,2026-08-16,30
669626,82,6,2026-08-16,5
669627,82,7,2026-08-16,20
669628,82,8,2026-08-16,17
669629,82,9,2026-08-16,9
669630,82,10,2026-08-16,3
669631,82,11,2026-08-16,0
669632,82,12,2026-08-16,10
669633,82,13,2026-08-16,12
669634,82,14,2026-08-16,7
669635,82,15,2026-08-16,6
669636,82,16,2026-08-16,0
669637,82,17,2026-08-16,0
669638,82,18,2026-08-16,2
669639,82,19,2026-08-16,2
669640,82,20,2026-08-16,1
669641,83,1,2026-08-16,6
669642,83,2,2026-08-16,3
669643,83,3,2026-08-16,10
669644,83,4,2026-08-16,3
669645,83,5,2026-08-16,26
669646,83,6,2026-08-16,7
669647,83,7,2026-08-16,27
669648,83,8,2026-08-16,18
669649,83,9,2026-08-16,15
669650,83,10,2026-08-16,3
669651,83,11,2026-08-16,1
669652,83,12,2026-08-16,16
669653,83,13,2026-08-16,12
669654,83,14,2026-08-16,7
669655,83,15,2026-08-16,5
669656,83,16,2026-08-16,0
669657,83,17,2026-08-16,2
669658,83,18,2026-08-16,1
669659,83,19,2026-08-16,0
669660,83,20,2026-08-16,2
669661,84,1,2026-08-16,5
669662,84,2,2026-08-16,4
669663,84,3,2026-08-16,8
669664,84,4,2026-08-16,5
669665,84,5,2026-08-16,32
669666,84,6,2026-08-16,4
669667,84,7,2026-08-16,19
669668,84,8,2026-08-16,23
669669,84,9,2026-08-16,13
669670,84,10,2026-08-16,2
669671,84,11,2026-08-16,2
669672,84,12,2026-08-16,16
669673,84,13,2026-08-16,10
669674,84,14,2026-08-16,8
669675,84,15,2026-08-16,6
669676,84,16,2026-08-16,1
669677,84,17,2026-08-16,1
669678,84,18,2026-08-16,2
669679,84,19,2026-08-16,0
669680,84,20,2026-08-16,1
669681,85,1,2026-08-16,4
669682,85,2,2026-08-16,3
669683,85,3,2026-08-16,6
669684,85,4,2026-08-16,3
669685,85,5,2026-08-16,31
669686,85,6,2026-08-16,7
669687,85,7,2026-08-16,16
669688,85,8,2026-08-16,12
669689,85,9,2026-08-16,12
669690,85,10,2026-08-16,3
669691,85,11,2026-08-16,0
669692,85,12,2026-08-16,10
669693,85,13,2026-08-16,10
669694,85,14,2026-08-16,5
669695,85,15,2026-08-16,6
669696,85,16,2026-08-16,1
669697,85,17,2026-08-16,2
669698,85,18,2026-08-16,4
669699,85,19,2026-08-16,0
669700,85,20,2026-08-16,0
669701,86,1,2026-08-16,4
669702,86,2,2026-08-16,1
669703,86,3,2026-08-16,4
669704,86,4,2026-08-16,3
669705,86,5,2026-08-16,20
669706,86,6,2026-08-16,3
669707,86,7,2026-08-16,8
669708,86,8,2026-08-16,8
669709,86,9,2026-08-16,7
669710,86,10,2026-08-16,1
669711,86,11,2026-08-16,3
669712,86,12,2026-08-16,7
669713,86,13,2026-08-16,7
669714,86,14,2026-08-16,3
669715,86,15,2026-08-16,5
669716,86,16,2026-08-16,1
669717,86,17,2026-08-16,1
669718,86,18,2026-08-16,2
669719,86,19,2026-08-16,0
669720,86,20,2026-08-16,1
669721,87,1,2026-08-16,1
669722,87,2,2026-08-16,3
669723,87,3,2026-08-16,5
669724,87,4,2026-08-16,3
669725,87,5,2026-08-16,29
669726,87,6,2026-08-16,4
669727,87,7,2026-08-16,13
669728,87,8,2026-08-16,9
669729,87,9,2026-08-16,6
669730,87,10,2026-08-16,1
669731,87,11,2026-08-16,2
669732,87,12,2026-08-16,8
669733,87,13,2026-08-16,7
669734,87,14,2026-08-16,4
669735,87,15,2026-08-16,5
669736,87,16,2026-08-16,0
669737,87,17,2026-08-16,1
669738,87,18,2026-08-16,2
669739,87,19,2026-08-16,1
669740,87,20,2026-08-16,4
669741,88,1,2026-08-16,6
669742,88,2,2026-08-16,4
669743,88,3,2026-08-16,10
669744,88,4,2026-08-16,5
669745,88,5,2026-08-16,31
669746,88,6,2026-08-16,8
669747,88,7,2026-08-16,28
669748,88,8,2026-08-16,22
669749,88,9,2026-08-16,18
669750,88,10,2026-08-16,5
669751,88,11,2026-08-16,3
669752,88,12,2026-08-16,12
669753,88,13,2026-08-16,10
669754,88,14,2026-08-16,11
669755,88,15,2026-08-16,7
669756,88,16,2026-08-16,0
669757,88,17,2026-08-16,1
669758,88,18,2026-08-16,3
669759,88,19,2026-08-16,0
669760,88,20,2026-08-16,2
669761,89,1,2026-08-16,6
669762,89,2,2026-08-16,6
669763,89,3,2026-08-16,11
669764,89,4,2026-08-16,7
669765,89,5,2026-08-16,70
669766,89,6,2026-08-16,8
669767,89,7,2026-08-16,48
669768,89,8,2026-08-16,26
669769,89,9,2026-08-16,21
669770,89,10,2026-08-16,3
669771,89,11,2026-08-16,5
669772,89,12,2026-08-16,25
669773,89,13,2026-08-16,18
669774,89,14,2026-08-16,9
669775,89,15,2026-08-16,12
669776,89,16,2026-08-16,3
669777,89,17,2026-08-16,2
669778,89,18,2026-08-16,5
669779,89,19,2026-08-16,1
669780,89,20,2026-08-16,2
669781,90,1,2026-08-16,6
669782,90,2,2026-08-16,3
669783,90,3,2026-08-16,5
669784,90,4,2026-08-16,4
669785,90,5,2026-08-16,24
669786,90,6,2026-08-16,5
669787,90,7,2026-08-16,32
669788,90,8,2026-08-16,18
669789,90,9,2026-08-16,8
669790,90,10,2026-08-16,3
669791,90,11,2026-08-16,1
669792,90,12,2026-08-16,16
669793,90,13,2026-08-16,11
669794,90,14,2026-08-16,7
669795,90,15,2026-08-16,6
669796,90,16,2026-08-16,0
669797,90,17,2026-08-16,1
669798,90,18,2026-08-16,1
669799,90,19,2026-08-16,1
669800,90,20,2026-08-16,0
669801,91,1,2026-08-16,5
669802,91,2,2026-08-16,3
669803,91,3,2026-08-16,7
669804,91,4,2026-08-16,3
669805,91,5,2026-08-16,21
669806,91,6,2026-08-16,4
669807,91,7,2026-08-16,12
669808,91,8,2026-08-16,12
669809,91,9,2026-08-16,10
669810,91,10,2026-08-16,0
669811,91,11,2026-08-16,1
669812,91,12,2026-08-16,7
669813,91,13,2026-08-16,8
669814,91,14,2026-08-16,5
669815,91,15,2026-08-16,5
669816,91,16,2026-08-16,1
669817,91,17,2026-08-16,1
669818,91,18,2026-08-16,1
669819,91,19,2026-08-16,0
669820,91,20,2026-08-16,2
669821,92,1,2026-08-16,9
669822,92,2,2026-08-16,5
669823,92,3,2026-08-16,10
669824,92,4,2026-08-16,5
669825,92,5,2026-08-16,88
669826,92,6,2026-08-16,12
669827,92,7,2026-08-16,43
669828,92,8,2026-08-16,29
669829,92,9,2026-08-16,28
669830,92,10,2026-08-16,8
669831,92,11,2026-08-16,3
669832,92,12,2026-08-16,19
669833,92,13,2026-08-16,20
669834,92,14,2026-08-16,14
669835,92,15,2026-08-16,13
669836,92,16,2026-08-16,2
669837,92,17,2026-08-16,3
669838,92,18,2026-08-16,3
669839,92,19,2026-08-16,2
669840,92,20,2026-08-16,4
669841,93,1,2026-08-16,6
669842,93,2,2026-08-16,3
669843,93,3,2026-08-16,7
669844,93,4,2026-08-16,5
669845,93,5,2026-08-16,22
669846,93,6,2026-08-16,8
669847,93,7,2026-08-16,25
669848,93,8,2026-08-16,20
669849,93,9,2026-08-16,14
669850,93,10,2026-08-16,5
669851,93,11,2026-08-16,4
669852,93,12,2026-08-16,17
669853,93,13,2026-08-16,14
669854,93,14,2026-08-16,8
669855,93,15,2026-08-16,6
669856,93,16,2026-08-16,0
669857,93,17,2026-08-16,1
669858,93,18,2026-08-16,2
669859,93,19,2026-08-16,2
669860,93,20,2026-08-16,1
669861,94,1,2026-08-16,4
669862,94,2,2026-08-16,2
669863,94,3,2026-08-16,8
669864,94,4,2026-08-16,4
669865,94,5,2026-08-16,33
669866,94,6,2026-08-16,5
669867,94,7,2026-08-16,26
669868,94,8,2026-08-16,16
669869,94,9,2026-08-16,12
669870,94,10,2026-08-16,4
669871,94,11,2026-08-16,2
669872,94,12,2026-08-16,16
669873,94,13,2026-08-16,12
669874,94,14,2026-08-16,9
669875,94,15,2026-08-16,6
669876,94,16,2026-08-16,1
669877,94,17,2026-08-16,0
669878,94,18,2026-08-16,1
669879,94,19,2026-08-16,0
669880,94,20,2026-08-16,4
669881,95,1,2026-08-16,5
669882,95,2,2026-08-16,3
669883,95,3,2026-08-16,6
669884,95,4,2026-08-16,5
669885,95,5,2026-08-16,37
669886,95,6,2026-08-16,7
669887,95,7,2026-08-16,25
669888,95,8,2026-08-16,14
669889,95,9,2026-08-16,11
669890,95,10,2026-08-16,5
669891,95,11,2026-08-16,2
669892,95,12,2026-08-16,16
669893,95,13,2026-08-16,12
669894,95,14,2026-08-16,7
669895,95,15,2026-08-16,5
669896,95,16,2026-08-16,0
669897,95,17,2026-08-16,1
669898,95,18,2026-08-16,3
669899,95,19,2026-08-16,1
669900,95,20,2026-08-16,2
669901,96,1,2026-08-16,3
669902,96,2,2026-08-16,1
669903,96,3,2026-08-16,4
669904,96,4,2026-08-16,4
669905,96,5,2026-08-16,22
669906,96,6,2026-08-16,2
669907,96,7,2026-08-16,14
669908,96,8,2026-08-16,11
669909,96,9,2026-08-16,9
669910,96,10,2026-08-16,1
669911,96,11,2026-08-16,3
669912,96,12,2026-08-16,14
669913,96,13,2026-08-16,9
669914,96,14,2026-08-16,5
669915,96,15,2026-08-16,6
669916,96,16,2026-08-16,0
669917,96,17,2026-08-16,0
669918,96,18,2026-08-16,1
669919,96,19,2026-08-16,1
669920,96,20,2026-08-16,0
